order_id,date,year,month,region,store,channel,segment,category,product_name,unit_price,quantity,discount_rate,revenue,margin_rate,profit,status
4FDE2E45,2025-03-23,2025,2025-03,East,Store C,Online,Consumer,Home,Air Purifier,152.36,2,0.22,237.68,0.241,57.28,Completed
C7C3325C,2024-02-27,2024,2024-02,East,Store A,Offline,Corporate,Beauty,Lipstick,13.72,3,0.132,35.73,0.357,12.76,Completed
FEE22F0E,2024-07-18,2024,2024-07,East,Store B,Online,Consumer,Beauty,Shampoo,31.12,3,0.003,93.08,0.189,17.59,Completed
D53EF565,2024-05-05,2024,2024-05,South,Store B,Online,Corporate,Apparel,Dress,75.75,5,0.097,342.01,0.299,102.26,Completed
6E9934D9,2024-08-31,2024,2024-08,South,Store D,Online,Consumer,Home,Vacuum,52.69,7,0.102,331.21,0.172,56.97,Completed
9DCD574D,2024-05-29,2024,2024-05,South,Store C,Offline,Consumer,Grocery,Coffee 500g,9.22,1,0.024,9.0,0.234,2.11,Completed
5C177EA8,2024-09-27,2024,2024-09,North,Store D,Online,SMB,Grocery,Pasta 1kg,33.12,5,0.243,125.36,0.23,28.83,Completed
070327B0,2025-05-13,2025,2025-05,West,Store B,Offline,SMB,Electronics,Tablet,444.69,2,0.0,889.38,0.5,444.69,Completed
23F3A0FA,2024-07-25,2024,2024-07,Central,Store A,Offline,SMB,Apparel,Dress,84.01,1,0.097,75.86,0.219,16.61,Cancelled
A826F8CC,2024-12-17,2024,2024-12,Central,Store D,Online,Consumer,Apparel,Sneakers,133.91,4,0.211,422.62,0.205,86.64,Completed
208AF04F,2024-11-17,2024,2024-11,Central,Store E,Online,Corporate,Electronics,Camera,857.97,4,0.113,3044.08,0.327,995.41,Completed
0595DFE1,2025-02-10,2025,2025-02,North,Store E,Offline,Corporate,Grocery,Eggs 12,27.26,3,0.208,64.77,0.305,19.75,Completed
DB56D6B2,2024-02-03,2024,2024-02,West,Store A,Online,SMB,Electronics,Tablet,689.68,2,0.127,1204.18,0.286,344.4,Completed
A872F336,2025-02-06,2025,2025-02,North,Store C,Online,Corporate,Electronics,Smartphone,468.17,6,0.233,2154.52,0.327,704.53,Completed
D63CA204,2025-05-25,2025,2025-05,West,Store B,Offline,SMB,Home,Desk,99.58,5,0.05,473.0,0.256,121.09,Returned
B50A6165,2024-11-21,2024,2024-11,Central,Store D,Online,SMB,Apparel,Dress,28.18,2,0.178,46.33,0.276,12.79,Completed
4E2BD7A6,2024-06-04,2024,2024-06,East,Store C,Offline,Consumer,Electronics,Headphones,651.64,3,0.111,1737.92,0.254,441.43,Completed
C37DE4A0,2024-12-29,2024,2024-12,Central,Store C,Online,Consumer,Beauty,Serum,17.9,2,0.175,29.53,0.252,7.44,Completed
15FB9DA3,2025-01-19,2025,2025-01,East,Store E,Offline,Consumer,Grocery,Olive Oil 500ml,21.78,2,0.098,39.29,0.278,10.92,Completed
E32F5A4A,2024-12-20,2024,2024-12,East,Store A,Online,Corporate,Apparel,Jacket,22.73,2,0.267,33.32,0.328,10.93,Completed
AA4C6242,2024-03-20,2024,2024-03,South,Store D,Online,Corporate,Grocery,Eggs 12,33.52,1,0.099,30.2,0.343,10.36,Completed
1053B2FD,2025-06-09,2025,2025-06,West,Store C,Offline,Consumer,Electronics,Laptop,424.96,7,0.154,2516.61,0.223,561.2,Completed
8EC03D81,2025-05-30,2025,2025-05,East,Store E,Offline,Consumer,Electronics,Smartphone,453.62,4,0.057,1711.05,0.341,583.47,Completed
C7FC784F,2024-08-17,2024,2024-08,East,Store C,Online,Consumer,Beauty,Sunscreen,68.66,4,0.0,274.64,0.269,73.88,Completed
DC1D1346,2024-11-16,2024,2024-11,East,Store A,Online,Consumer,Apparel,Jacket,36.32,3,0.023,106.45,0.301,32.04,Completed
22BE3037,2024-01-22,2024,2024-01,West,Store D,Offline,Corporate,Grocery,Pasta 1kg,5.08,4,0.105,18.19,0.192,3.49,Completed
71063807,2025-06-17,2025,2025-06,North,Store C,Online,SMB,Home,Cookware Set,129.75,2,0.072,240.82,0.188,45.27,Completed
DF189230,2025-03-18,2025,2025-03,West,Store B,Online,Consumer,Electronics,Smartphone,448.42,2,0.061,842.13,0.311,261.9,Completed
ED2DFD01,2024-12-09,2024,2024-12,North,Store C,Offline,Consumer,Electronics,Camera,885.38,5,0.022,4329.51,0.226,978.47,Completed
543F3490,2025-02-14,2025,2025-02,North,Store D,Offline,Consumer,Electronics,Laptop,330.17,3,0.006,984.57,0.323,318.02,Completed
FFF2E97D,2024-04-11,2024,2024-04,North,Store C,Online,Corporate,Beauty,Moisturizer,27.68,2,0.055,52.32,0.281,14.7,Completed
36BE28D1,2024-06-15,2024,2024-06,East,Store C,Offline,Consumer,Electronics,Tablet,672.94,2,0.196,1082.09,0.274,296.49,Completed
01533358,2024-05-13,2024,2024-05,Central,Store C,Offline,Corporate,Grocery,Eggs 12,21.5,3,0.162,54.05,0.383,20.7,Completed
DCBAF1E4,2024-11-17,2024,2024-11,North,Store D,Online,Corporate,Home,Desk,53.02,4,0.129,184.72,0.35,64.65,Returned
502CA199,2024-02-19,2024,2024-02,North,Store E,Offline,Consumer,Apparel,Hoodie,77.02,4,0.164,257.55,0.279,71.86,Completed
4F3963E0,2025-04-28,2025,2025-04,East,Store E,Online,Corporate,Home,Chair,259.67,1,0.115,229.81,0.244,56.07,Completed
DFA4EF24,2024-09-06,2024,2024-09,North,Store B,Online,Consumer,Beauty,Lipstick,81.72,4,0.031,316.75,0.287,90.91,Returned
C7C5A67B,2024-08-28,2024,2024-08,South,Store B,Online,Corporate,Electronics,Tablet,427.8,4,0.073,1586.28,0.132,209.39,Completed
089886DC,2024-02-26,2024,2024-02,East,Store E,Online,Consumer,Grocery,Pasta 1kg,19.3,1,0.404,11.5,0.255,2.93,Completed
66215C5A,2025-01-04,2025,2025-01,North,Store B,Offline,Consumer,Electronics,Laptop,448.68,5,0.108,2001.11,0.304,608.34,Completed
0888B6DE,2025-03-17,2025,2025-03,Central,Store A,Offline,Consumer,Electronics,Smartphone,738.46,3,0.168,1843.2,0.298,549.27,Completed
0E2B912D,2024-12-05,2024,2024-12,South,Store A,Online,Consumer,Home,Lamp,230.81,2,0.025,450.08,0.31,139.52,Completed
07E1B525,2024-05-10,2024,2024-05,East,Store E,Online,Consumer,Beauty,Lipstick,70.0,3,0.229,161.91,0.288,46.63,Completed
8F565070,2025-02-28,2025,2025-02,North,Store C,Online,Consumer,Apparel,Sneakers,122.51,3,0.0,367.53,0.247,90.78,Completed
2864FB1A,2024-03-19,2024,2024-03,Central,Store B,Online,Consumer,Home,Vacuum,307.33,3,0.0,921.99,0.331,305.18,Completed
19D757FD,2025-03-22,2025,2025-03,North,Store C,Online,Consumer,Apparel,Dress,115.12,5,0.145,492.14,0.301,148.13,Completed
F1A97473,2024-11-09,2024,2024-11,East,Store A,Online,SMB,Apparel,T-Shirt,37.25,3,0.102,100.35,0.253,25.39,Completed
537E7CCA,2024-06-05,2024,2024-06,North,Store A,Offline,Consumer,Grocery,Coffee 500g,7.4,2,0.089,13.48,0.296,3.99,Completed
3CDFF74D,2024-10-04,2024,2024-10,North,Store D,Offline,Consumer,Grocery,Milk 1L,7.54,3,0.262,16.69,0.305,5.09,Completed
E07F3860,2024-12-05,2024,2024-12,North,Store A,Online,Consumer,Apparel,Jacket,19.49,3,0.148,49.82,0.297,14.8,Cancelled
B6C885E8,2024-05-19,2024,2024-05,South,Store E,Online,Consumer,Grocery,Milk 1L,42.48,4,0.081,156.16,0.176,27.48,Completed
9A569044,2025-04-02,2025,2025-04,North,Store A,Online,Consumer,Home,Lamp,252.06,5,0.044,1204.85,0.288,347.0,Completed
A151D20B,2024-08-15,2024,2024-08,East,Store D,Offline,Consumer,Apparel,Jeans,29.59,6,0.134,153.75,0.297,45.66,Completed
6E2D840E,2025-04-26,2025,2025-04,East,Store E,Online,Consumer,Beauty,Serum,80.36,3,0.11,214.56,0.173,37.12,Completed
F4DBA977,2025-03-27,2025,2025-03,North,Store A,Online,Consumer,Grocery,Olive Oil 500ml,19.6,5,0.279,70.66,0.235,16.61,Cancelled
9B102446,2024-02-23,2024,2024-02,West,Store D,Online,Corporate,Home,Air Purifier,219.55,3,0.031,638.23,0.299,190.83,Completed
5DCDA55E,2024-12-14,2024,2024-12,North,Store B,Online,Corporate,Grocery,Olive Oil 500ml,22.89,2,0.039,43.99,0.199,8.75,Completed
4936F47A,2024-06-16,2024,2024-06,East,Store A,Online,Consumer,Grocery,Pasta 1kg,38.0,4,0.1,136.8,0.28,38.3,Completed
652D9C43,2025-02-11,2025,2025-02,West,Store C,Offline,SMB,Home,Chair,197.51,1,0.157,166.5,0.36,59.94,Completed
1DCD89D5,2024-10-20,2024,2024-10,East,Store C,Online,Consumer,Electronics,Smartwatch,380.29,3,0.18,935.51,0.252,235.75,Cancelled
AE1C7A19,2024-09-04,2024,2024-09,North,Store E,Online,Consumer,Apparel,Sneakers,99.31,5,0.159,417.6,0.166,69.32,Completed
9F3F02F0,2025-04-28,2025,2025-04,North,Store A,Offline,Consumer,Home,Cookware Set,64.24,2,0.134,111.26,0.167,18.58,Cancelled
5BADF6B2,2024-01-31,2024,2024-01,North,Store E,Offline,Corporate,Electronics,Laptop,663.63,5,0.066,3099.15,0.394,1221.07,Completed
C3DD86D7,2024-10-27,2024,2024-10,North,Store A,Online,Corporate,Electronics,Tablet,580.2,4,0.1,2088.72,0.46,960.81,Completed
EA87C48C,2024-06-26,2024,2024-06,East,Store B,Offline,Consumer,Electronics,Headphones,435.94,3,0.0,1307.82,0.297,388.42,Cancelled
4806F90F,2024-01-20,2024,2024-01,Central,Store A,Online,SMB,Electronics,Tablet,526.03,1,0.276,380.85,0.28,106.64,Completed
AE59FD47,2025-02-10,2025,2025-02,South,Store A,Offline,Consumer,Grocery,Coffee 500g,39.18,4,0.077,144.65,0.213,30.81,Completed
F7E034D7,2024-10-30,2024,2024-10,West,Store A,Online,Consumer,Grocery,Pasta 1kg,33.52,5,0.092,152.18,0.1,15.22,Completed
35EFFD63,2025-04-27,2025,2025-04,South,Store C,Online,Consumer,Electronics,Smartwatch,250.75,3,0.162,630.39,0.402,253.42,Completed
D3AA88FC,2024-11-19,2024,2024-11,Central,Store E,Online,Consumer,Beauty,Lipstick,36.61,2,0.114,64.87,0.269,17.45,Completed
B8A2D0ED,2024-06-30,2024,2024-06,South,Store A,Offline,Corporate,Apparel,Sneakers,119.58,7,0.292,592.64,0.323,191.42,Completed
63A302E0,2025-06-16,2025,2025-06,North,Store D,Offline,SMB,Electronics,Smartwatch,751.61,5,0.359,2408.91,0.316,761.22,Completed
C8A464BC,2024-03-03,2024,2024-03,North,Store C,Online,Consumer,Grocery,Milk 1L,39.03,3,0.071,108.78,0.295,32.09,Completed
9681502E,2024-01-29,2024,2024-01,North,Store A,Offline,Corporate,Beauty,Shampoo,32.93,2,0.037,63.42,0.311,19.72,Completed
2095BC47,2025-01-30,2025,2025-01,North,Store E,Online,Consumer,Beauty,Serum,84.91,3,0.115,225.44,0.239,53.88,Completed
8F75DC94,2024-07-19,2024,2024-07,Central,Store C,Online,SMB,Electronics,Tablet,946.0,7,0.109,5900.2,0.202,1191.84,Completed
B9D126EE,2024-07-14,2024,2024-07,West,Store D,Online,Consumer,Home,Lamp,56.46,2,0.019,110.77,0.288,31.9,Completed
66F7E743,2025-04-18,2025,2025-04,North,Store A,Online,Consumer,Beauty,Sunscreen,73.78,1,0.181,60.43,0.23,13.9,Completed
EF0D1C61,2024-06-25,2024,2024-06,East,Store C,Online,SMB,Beauty,Conditioner,35.24,3,0.079,97.37,0.396,38.56,Completed
1EAAE919,2025-04-25,2025,2025-04,East,Store C,Online,Consumer,Grocery,Milk 1L,11.59,3,0.257,25.83,0.441,11.39,Cancelled
4E6947ED,2024-12-13,2024,2024-12,North,Store B,Online,Consumer,Beauty,Shampoo,70.52,4,0.0,282.08,0.365,102.96,Cancelled
4291ED04,2024-06-26,2024,2024-06,Central,Store B,Online,SMB,Electronics,Camera,675.0,3,0.171,1678.72,0.284,476.76,Cancelled
4A3296E0,2024-02-02,2024,2024-02,South,Store B,Offline,Consumer,Electronics,Camera,544.72,4,0.167,1815.01,0.237,430.16,Returned
7CDCE83E,2024-05-12,2024,2024-05,East,Store A,Offline,SMB,Beauty,Lipstick,78.24,4,0.083,286.98,0.144,41.33,Completed
52ABFF82,2025-06-06,2025,2025-06,South,Store B,Online,Consumer,Home,Desk,287.11,5,0.213,1129.78,0.299,337.8,Completed
0E954596,2024-08-06,2024,2024-08,East,Store A,Online,Consumer,Beauty,Shampoo,76.23,2,0.056,143.92,0.271,39.0,Completed
941DEF9D,2024-03-27,2024,2024-03,Central,Store C,Offline,Consumer,Home,Desk,258.07,5,0.036,1243.9,0.217,269.93,Completed
517E572C,2024-06-09,2024,2024-06,West,Store D,Offline,Corporate,Home,Vacuum,32.78,2,0.037,63.13,0.293,18.5,Completed
4AFD758A,2025-04-30,2025,2025-04,South,Store E,Online,Corporate,Grocery,Olive Oil 500ml,5.89,2,0.104,10.55,0.3,3.16,Returned
F85AB274,2024-03-30,2024,2024-03,West,Store B,Online,Consumer,Electronics,Smartwatch,508.87,4,0.238,1551.04,0.241,373.8,Completed
57893E33,2025-02-24,2025,2025-02,East,Store D,Offline,Consumer,Electronics,Smartphone,432.16,4,0.075,1598.99,0.209,334.19,Completed
1BF58C62,2024-03-13,2024,2024-03,South,Store D,Online,Consumer,Grocery,Pasta 1kg,7.22,5,0.106,32.27,0.351,11.33,Completed
7190B26A,2025-06-03,2025,2025-06,East,Store A,Online,Consumer,Beauty,Shampoo,66.28,3,0.11,176.97,0.253,44.77,Completed
4D4A1FBE,2024-10-13,2024,2024-10,South,Store E,Offline,Consumer,Apparel,Dress,98.61,3,0.091,268.91,0.25,67.23,Completed
2188D1E4,2024-01-24,2024,2024-01,West,Store D,Online,SMB,Home,Chair,299.09,5,0.183,1221.78,0.1,122.18,Completed
F770C5E2,2025-05-17,2025,2025-05,South,Store A,Online,SMB,Beauty,Sunscreen,88.38,3,0.262,195.67,0.328,64.18,Completed
A94DF40F,2024-07-12,2024,2024-07,North,Store D,Online,Consumer,Electronics,Headphones,856.25,6,0.0,5137.5,0.235,1207.31,Completed
82555EC2,2025-01-29,2025,2025-01,Central,Store D,Online,Consumer,Grocery,Eggs 12,33.78,3,0.141,87.05,0.336,29.25,Completed
3235C09C,2024-10-09,2024,2024-10,North,Store D,Offline,Consumer,Electronics,Tablet,506.62,5,0.0,2533.1,0.256,648.47,Completed
1F973276,2024-02-19,2024,2024-02,West,Store A,Online,Corporate,Grocery,Coffee 500g,6.64,5,0.0,33.2,0.328,10.89,Completed
2B7B682A,2024-02-27,2024,2024-02,Central,Store C,Offline,Consumer,Electronics,Smartphone,594.68,4,0.197,1910.11,0.194,370.56,Completed
8B0CCC61,2024-03-21,2024,2024-03,West,Store E,Offline,Consumer,Electronics,Laptop,904.8,2,0.303,1261.29,0.217,273.7,Completed
794BD3D3,2024-03-28,2024,2024-03,Central,Store A,Online,SMB,Apparel,Jeans,40.52,4,0.102,145.55,0.343,49.92,Completed
31AE0166,2024-01-29,2024,2024-01,South,Store C,Offline,Consumer,Beauty,Sunscreen,58.45,2,0.082,107.31,0.3,32.19,Completed
14E2ABB1,2024-01-26,2024,2024-01,South,Store C,Online,Consumer,Home,Lamp,156.06,1,0.123,136.86,0.249,34.08,Completed
A45B53FC,2025-05-27,2025,2025-05,West,Store E,Online,Consumer,Grocery,Eggs 12,35.18,1,0.063,32.96,0.211,6.95,Completed
32AEC8B6,2024-02-19,2024,2024-02,North,Store E,Online,Consumer,Apparel,Jeans,85.55,2,0.217,133.97,0.282,37.78,Cancelled
940471C6,2024-10-01,2024,2024-10,Central,Store A,Online,Consumer,Electronics,Laptop,221.49,3,0.092,603.34,0.324,195.48,Completed
11B97221,2024-03-05,2024,2024-03,West,Store A,Offline,Consumer,Beauty,Conditioner,47.87,3,0.093,130.25,0.218,28.39,Completed
392116C3,2024-04-25,2024,2024-04,West,Store A,Offline,SMB,Grocery,Pasta 1kg,22.78,8,0.071,169.3,0.333,56.38,Completed
CCD67986,2025-02-16,2025,2025-02,East,Store C,Online,SMB,Grocery,Eggs 12,21.43,3,0.138,55.42,0.286,15.85,Completed
8BAD4313,2025-05-21,2025,2025-05,East,Store C,Online,Corporate,Electronics,Tablet,692.64,3,0.301,1452.47,0.412,598.42,Completed
587DA2EA,2024-09-10,2024,2024-09,North,Store D,Online,Corporate,Home,Desk,121.06,4,0.196,389.33,0.337,131.2,Completed
D9F38465,2024-01-04,2024,2024-01,North,Store A,Online,Consumer,Electronics,Headphones,640.34,5,0.203,2551.75,0.32,816.56,Completed
B434F1BC,2025-06-23,2025,2025-06,South,Store C,Online,Corporate,Grocery,Pasta 1kg,18.23,2,0.0,36.46,0.299,10.9,Completed
7829A87C,2024-01-26,2024,2024-01,North,Store B,Online,Corporate,Apparel,Jeans,62.11,3,0.198,149.44,0.309,46.18,Completed
9DA979DA,2024-07-29,2024,2024-07,West,Store C,Online,Consumer,Apparel,Dress,62.55,4,0.079,230.43,0.382,88.02,Completed
3F0F2348,2024-10-18,2024,2024-10,North,Store A,Online,Consumer,Home,Desk,194.92,2,0.184,318.11,0.212,67.44,Completed
F663E11A,2025-04-26,2025,2025-04,Central,Store D,Online,Consumer,Electronics,Smartwatch,263.87,4,0.182,863.38,0.27,233.11,Completed
DBDB4D3C,2025-03-20,2025,2025-03,North,Store B,Online,Corporate,Beauty,Serum,59.3,3,0.0,177.9,0.371,66.0,Completed
4BB5909E,2024-11-25,2024,2024-11,South,Store D,Online,Consumer,Electronics,Laptop,341.92,2,0.134,592.21,0.207,122.59,Completed
1E609BFC,2024-08-03,2024,2024-08,Central,Store E,Online,Consumer,Electronics,Tablet,698.58,3,0.112,1861.02,0.118,219.6,Completed
8A0210DD,2025-03-26,2025,2025-03,West,Store E,Offline,SMB,Apparel,Dress,102.14,3,0.172,253.72,0.233,59.12,Completed
B89E0E03,2025-04-14,2025,2025-04,South,Store A,Offline,Corporate,Electronics,Laptop,273.68,3,0.0,821.04,0.337,276.69,Completed
D1D0EAF7,2025-04-15,2025,2025-04,West,Store D,Online,Consumer,Home,Air Purifier,288.09,4,0.266,845.83,0.361,305.34,Completed
B1672F0D,2025-01-22,2025,2025-01,South,Store A,Online,Consumer,Home,Chair,56.88,2,0.164,95.1,0.263,25.01,Completed
2C20344D,2024-02-22,2024,2024-02,North,Store C,Online,Consumer,Electronics,Headphones,515.97,4,0.135,1785.26,0.165,294.57,Completed
EE7BC76B,2024-06-10,2024,2024-06,Central,Store A,Offline,Consumer,Electronics,Headphones,523.16,5,0.36,1674.11,0.342,572.55,Completed
0A272216,2024-09-19,2024,2024-09,Central,Store B,Online,Corporate,Home,Desk,40.01,5,0.061,187.85,0.243,45.65,Completed
2B1C8CE6,2024-09-29,2024,2024-09,West,Store E,Online,Consumer,Beauty,Conditioner,75.63,3,0.114,201.02,0.295,59.3,Cancelled
3C2ECCC1,2025-03-25,2025,2025-03,South,Store A,Online,Consumer,Apparel,Dress,13.93,3,0.089,38.07,0.298,11.34,Completed
A9FD670A,2024-05-08,2024,2024-05,East,Store A,Online,Consumer,Beauty,Serum,16.44,2,0.106,29.39,0.26,7.64,Returned
AA0BA276,2024-12-24,2024,2024-12,North,Store B,Offline,Consumer,Apparel,Jacket,76.9,3,0.049,219.4,0.17,37.3,Completed
D335AB24,2024-07-21,2024,2024-07,North,Store E,Offline,SMB,Grocery,Eggs 12,31.45,3,0.088,86.05,0.171,14.71,Completed
771AC44C,2025-02-22,2025,2025-02,Central,Store E,Online,SMB,Home,Desk,173.33,5,0.175,714.99,0.152,108.68,Cancelled
7479956D,2024-04-15,2024,2024-04,South,Store C,Online,Consumer,Apparel,Jacket,136.23,1,0.083,124.92,0.359,44.85,Completed
A1164F23,2024-09-14,2024,2024-09,North,Store B,Online,Consumer,Beauty,Serum,48.96,4,0.117,172.93,0.355,61.39,Completed
09C2EBBF,2024-02-25,2024,2024-02,West,Store C,Offline,Consumer,Electronics,Smartwatch,937.74,3,0.056,2655.68,0.188,499.27,Completed
AA8FE979,2024-04-24,2024,2024-04,East,Store E,Online,Corporate,Grocery,Eggs 12,10.12,2,0.121,17.79,0.264,4.7,Completed
A9591DEF,2025-05-19,2025,2025-05,West,Store A,Offline,SMB,Apparel,T-Shirt,89.07,5,0.144,381.22,0.348,132.66,Completed
1FD7E461,2024-06-19,2024,2024-06,North,Store D,Online,Consumer,Apparel,Jeans,73.36,7,0.097,463.71,0.17,78.83,Completed
1AD2C33D,2025-04-27,2025,2025-04,East,Store B,Online,Consumer,Apparel,Hoodie,65.69,3,0.073,182.68,0.288,52.61,Completed
D4CD3E1A,2024-10-10,2024,2024-10,South,Store A,Online,SMB,Home,Desk,144.36,5,0.138,622.19,0.404,251.36,Completed
E48F445A,2024-01-22,2024,2024-01,South,Store B,Offline,Consumer,Home,Desk,239.79,8,0.202,1530.82,0.22,336.78,Completed
63C42F68,2025-03-04,2025,2025-03,North,Store E,Offline,SMB,Electronics,Headphones,191.33,1,0.259,141.78,0.341,48.35,Completed
D45B7AEA,2024-01-29,2024,2024-01,Central,Store B,Online,Corporate,Home,Lamp,104.71,1,0.099,94.34,0.382,36.04,Completed
564BB94E,2025-03-22,2025,2025-03,West,Store E,Online,Consumer,Home,Cookware Set,195.47,4,0.177,643.49,0.275,176.96,Completed
3092E1AD,2024-01-05,2024,2024-01,East,Store E,Offline,Consumer,Home,Cookware Set,144.95,6,0.159,731.42,0.137,100.2,Completed
82F26085,2024-12-30,2024,2024-12,South,Store C,Online,SMB,Electronics,Headphones,432.82,5,0.0,2164.1,0.223,482.59,Completed
630F1C6A,2024-03-30,2024,2024-03,West,Store E,Offline,Corporate,Electronics,Tablet,800.37,5,0.076,3697.71,0.33,1220.24,Completed
DC10CEBB,2024-07-04,2024,2024-07,South,Store D,Online,SMB,Beauty,Shampoo,67.57,5,0.135,292.24,0.19,55.53,Completed
D2853486,2025-05-29,2025,2025-05,North,Store A,Online,Consumer,Electronics,Headphones,817.77,2,0.042,1566.85,0.115,180.19,Completed
949F79B4,2024-09-19,2024,2024-09,West,Store B,Offline,Consumer,Electronics,Smartwatch,691.55,5,0.0,3457.75,0.107,369.98,Completed
B0736F03,2024-12-21,2024,2024-12,West,Store E,Offline,Corporate,Home,Air Purifier,123.0,3,0.106,329.89,0.229,75.54,Completed
4E24FDE4,2025-02-03,2025,2025-02,Central,Store D,Online,Consumer,Beauty,Serum,68.82,4,0.146,235.09,0.318,74.76,Completed
85AFDC47,2024-02-29,2024,2024-02,Central,Store D,Offline,Corporate,Apparel,Sneakers,120.36,1,0.135,104.11,0.41,42.69,Completed
7890F53A,2025-03-28,2025,2025-03,North,Store D,Online,Corporate,Home,Desk,135.16,4,0.367,342.23,0.112,38.33,Completed
8EA2EAF7,2025-05-08,2025,2025-05,South,Store D,Online,Corporate,Electronics,Smartwatch,622.06,5,0.068,2898.8,0.293,849.35,Completed
DA52AE43,2024-03-24,2024,2024-03,North,Store E,Online,Consumer,Electronics,Laptop,772.64,2,0.084,1415.48,0.339,479.85,Cancelled
2BCE0F32,2024-10-21,2024,2024-10,North,Store B,Online,SMB,Grocery,Pasta 1kg,22.77,2,0.185,37.12,0.272,10.1,Completed
3A634425,2024-06-02,2024,2024-06,East,Store E,Offline,Consumer,Beauty,Moisturizer,35.76,5,0.015,176.12,0.283,49.84,Completed
DB7538E3,2025-02-03,2025,2025-02,North,Store C,Offline,Corporate,Beauty,Serum,58.9,2,0.082,108.14,0.144,15.57,Returned
82432072,2024-01-16,2024,2024-01,North,Store A,Online,Consumer,Home,Chair,316.66,3,0.164,794.18,0.244,193.78,Completed
2526B228,2024-10-03,2024,2024-10,West,Store A,Online,Consumer,Apparel,T-Shirt,109.2,2,0.171,181.05,0.193,34.94,Completed
E8D180B8,2025-03-04,2025,2025-03,Central,Store D,Offline,Consumer,Apparel,Jeans,39.7,3,0.101,107.07,0.327,35.01,Completed
EEB9A7F9,2025-01-31,2025,2025-01,Central,Store C,Online,Consumer,Apparel,Dress,113.37,3,0.133,294.88,0.326,96.13,Completed
B0178DCC,2024-02-28,2024,2024-02,North,Store A,Offline,Consumer,Electronics,Smartwatch,281.08,1,0.274,204.06,0.227,46.32,Completed
39016394,2025-03-25,2025,2025-03,South,Store D,Online,Consumer,Home,Chair,230.96,2,0.206,366.76,0.288,105.63,Completed
5433CE23,2024-05-08,2024,2024-05,North,Store B,Online,Consumer,Electronics,Laptop,629.15,5,0.0,3145.75,0.14,440.4,Completed
C255FB1B,2025-03-12,2025,2025-03,East,Store A,Offline,Consumer,Home,Vacuum,188.57,3,0.044,540.82,0.197,106.54,Completed
1302F2E9,2024-09-25,2024,2024-09,Central,Store A,Offline,SMB,Grocery,Rice 5kg,31.79,3,0.192,77.06,0.279,21.5,Cancelled
44B6D479,2024-03-27,2024,2024-03,North,Store E,Offline,Consumer,Beauty,Moisturizer,63.78,3,0.151,162.45,0.288,46.79,Completed
C429E39F,2025-01-31,2025,2025-01,West,Store A,Offline,Consumer,Grocery,Coffee 500g,14.7,5,0.138,63.36,0.335,21.23,Completed
D598DEAD,2025-03-12,2025,2025-03,East,Store D,Online,Consumer,Apparel,T-Shirt,133.01,1,0.079,122.5,0.181,22.17,Completed
1BCE586A,2025-01-12,2025,2025-01,East,Store E,Online,Consumer,Apparel,Sneakers,13.18,4,0.26,39.01,0.213,8.31,Completed
DA77B064,2025-06-05,2025,2025-06,Central,Store B,Online,SMB,Grocery,Olive Oil 500ml,10.77,4,0.189,34.94,0.326,11.39,Completed
